cell_id,sample_id,event_index,component_1,component_2,n_test_models,positive_count,negative_count,positive_frequency,negative_frequency
gated_alive:a_001:4779,a_001,4779,-25.494844436645508,-15.81812572479248,5,0,0,0.0,0.0
gated_alive:a_001:5224,a_001,5224,8.084567070007324,-46.16461944580078,5,0,0,0.0,0.0
gated_alive:a_001:5333,a_001,5333,-25.256689071655273,55.10945129394531,5,0,0,0.0,0.0
gated_alive:a_001:5560,a_001,5560,60.48058319091797,-6.946117401123047,5,0,0,0.0,0.0
gated_alive:a_001:6251,a_001,6251,7.977673053741455,37.648441314697266,5,0,0,0.0,0.0
gated_alive:a_001:6490,a_001,6490,-14.270744323730469,45.65507888793945,5,0,0,0.0,0.0
gated_alive:a_001:6502,a_001,6502,2.5224087238311768,-52.38768005371094,5,0,0,0.0,0.0
gated_alive:a_001:6652,a_001,6652,-38.95806884765625,-24.40102767944336,5,0,0,0.0,0.0
gated_alive:a_001:6792,a_001,6792,35.90128707885742,20.031536102294922,5,0,0,0.0,0.0
gated_alive:a_001:6930,a_001,6930,-3.868847131729126,31.877317428588867,5,0,0,0.0,0.0
gated_alive:a_001:6941,a_001,6941,4.851108551025391,-51.25068283081055,5,0,0,0.0,0.0
gated_alive:a_001:7033,a_001,7033,6.62970495223999,-45.36757278442383,5,0,0,0.0,0.0
gated_alive:a_001:7189,a_001,7189,-41.423805236816406,35.509193420410156,5,0,0,0.0,0.0
gated_alive:a_001:7302,a_001,7302,7.099753379821777,-57.5345458984375,5,0,3,0.0,0.6
gated_alive:a_001:7383,a_001,7383,11.78581428527832,-48.43741989135742,5,0,2,0.0,0.4
gated_alive:a_001:7422,a_001,7422,-5.256072044372559,-36.468082427978516,5,0,0,0.0,0.0
gated_alive:a_001:7472,a_001,7472,-46.006996154785156,-42.95280456542969,5,0,0,0.0,0.0
gated_alive:a_001:7541,a_001,7541,13.440966606140137,-41.50946044921875,5,0,0,0.0,0.0
gated_alive:a_001:7706,a_001,7706,52.4902229309082,-10.662196159362793,5,0,0,0.0,0.0
gated_alive:a_001:7765,a_001,7765,-4.679086208343506,-49.1930046081543,5,0,0,0.0,0.0
gated_alive:a_001:7771,a_001,7771,-26.485700607299805,-49.640960693359375,5,0,0,0.0,0.0
gated_alive:a_001:7908,a_001,7908,-24.73750877380371,-47.47554397583008,5,0,0,0.0,0.0
gated_alive:a_001:7963,a_001,7963,9.019854545593262,-53.98774337768555,5,0,0,0.0,0.0
gated_alive:a_001:8487,a_001,8487,26.024494171142578,30.456464767456055,5,0,0,0.0,0.0
gated_alive:a_001:8703,a_001,8703,-26.988632202148438,-49.29730224609375,5,0,0,0.0,0.0
gated_alive:a_001:8713,a_001,8713,-13.241582870483398,-17.758132934570312,5,0,0,0.0,0.0
gated_alive:a_001:8850,a_001,8850,8.361944198608398,41.14238739013672,5,0,0,0.0,0.0
gated_alive:a_001:8917,a_001,8917,23.205669403076172,-12.91702651977539,5,0,0,0.0,0.0
gated_alive:a_001:8982,a_001,8982,-5.903324127197266,-32.62831497192383,5,0,0,0.0,0.0
gated_alive:a_001:9385,a_001,9385,-28.644041061401367,-21.579225540161133,5,0,0,0.0,0.0
gated_alive:a_001:9532,a_001,9532,-5.408936023712158,-20.489826202392578,5,0,0,0.0,0.0
gated_alive:a_001:9679,a_001,9679,22.834476470947266,-13.15162181854248,5,0,0,0.0,0.0
gated_alive:a_001:9763,a_001,9763,5.328963756561279,40.01716232299805,5,0,0,0.0,0.0
gated_alive:a_001:9787,a_001,9787,-23.689964294433594,-25.52312469482422,5,0,0,0.0,0.0
gated_alive:a_001:10019,a_001,10019,-20.99696922302246,-43.7729606628418,5,0,0,0.0,0.0
gated_alive:a_001:10091,a_001,10091,58.441253662109375,-1.6887840032577515,5,0,0,0.0,0.0
gated_alive:a_001:10179,a_001,10179,-39.204002380371094,39.67478942871094,5,0,0,0.0,0.0
gated_alive:a_001:10352,a_001,10352,-36.69393539428711,16.85831069946289,5,0,0,0.0,0.0
gated_alive:a_001:10467,a_001,10467,9.671257972717285,36.1205940246582,5,0,0,0.0,0.0
gated_alive:a_001:10485,a_001,10485,-10.653848648071289,-40.82261657714844,5,0,0,0.0,0.0
gated_alive:a_001:10640,a_001,10640,-36.312599182128906,33.294715881347656,5,0,0,0.0,0.0
gated_alive:a_001:10780,a_001,10780,57.55354690551758,-16.017011642456055,5,0,0,0.0,0.0
gated_alive:a_001:10840,a_001,10840,18.880565643310547,-17.637372970581055,5,0,0,0.0,0.0
gated_alive:a_001:10877,a_001,10877,-24.02187728881836,-47.64279556274414,5,0,0,0.0,0.0
gated_alive:a_001:11449,a_001,11449,-28.033979415893555,-16.567907333374023,5,0,0,0.0,0.0
gated_alive:a_001:11455,a_001,11455,-51.819732666015625,34.355247497558594,5,0,0,0.0,0.0
gated_alive:a_001:11507,a_001,11507,-1.0711348056793213,-34.892616271972656,5,0,0,0.0,0.0
gated_alive:a_001:11518,a_001,11518,-9.243335723876953,-41.65626525878906,5,0,0,0.0,0.0
gated_alive:a_001:11547,a_001,11547,0.3904227614402771,-50.3990478515625,5,0,0,0.0,0.0
gated_alive:a_001:11605,a_001,11605,-27.789060592651367,58.09689712524414,5,0,0,0.0,0.0
gated_alive:a_001:11832,a_001,11832,-37.2056884765625,16.265941619873047,5,0,0,0.0,0.0
gated_alive:a_001:11862,a_001,11862,-17.704824447631836,19.054248809814453,5,0,0,0.0,0.0
gated_alive:a_001:12194,a_001,12194,2.173060178756714,-36.08409118652344,5,0,0,0.0,0.0
gated_alive:a_001:12437,a_001,12437,-38.79124069213867,-32.875099182128906,5,0,0,0.0,0.0
gated_alive:a_001:12453,a_001,12453,-19.153114318847656,-47.773780822753906,5,0,0,0.0,0.0
gated_alive:a_001:12490,a_001,12490,-23.077274322509766,-40.07562255859375,5,0,0,0.0,0.0
gated_alive:a_001:12602,a_001,12602,-15.441929817199707,-51.76375198364258,5,0,0,0.0,0.0
gated_alive:a_001:12633,a_001,12633,-23.409231185913086,-48.023075103759766,5,0,0,0.0,0.0
gated_alive:a_001:13161,a_001,13161,20.194171905517578,9.583429336547852,5,0,0,0.0,0.0
gated_alive:a_001:13221,a_001,13221,63.99547576904297,-24.0079402923584,5,0,0,0.0,0.0
gated_alive:a_001:13224,a_001,13224,3.178424835205078,-44.303741455078125,5,0,0,0.0,0.0
gated_alive:a_001:13526,a_001,13526,-37.42768096923828,-2.9330556392669678,5,0,0,0.0,0.0
gated_alive:a_001:13631,a_001,13631,-9.967244148254395,-65.78069305419922,5,0,0,0.0,0.0
gated_alive:a_001:13657,a_001,13657,-35.845550537109375,53.40239334106445,5,0,0,0.0,0.0
gated_alive:a_001:13690,a_001,13690,-34.977542877197266,-28.939239501953125,5,0,0,0.0,0.0
gated_alive:a_001:14003,a_001,14003,28.071182250976562,34.23429489135742,5,0,0,0.0,0.0
gated_alive:a_001:14331,a_001,14331,5.9487104415893555,39.8082160949707,5,0,0,0.0,0.0
gated_alive:a_001:14379,a_001,14379,21.347131729125977,-31.212404251098633,5,0,0,0.0,0.0
gated_alive:a_001:14504,a_001,14504,-30.99416160583496,-32.052330017089844,5,0,0,0.0,0.0
gated_alive:a_001:14728,a_001,14728,-35.93406677246094,6.646610260009766,5,0,0,0.0,0.0
gated_alive:a_001:14738,a_001,14738,-19.315202713012695,-44.32666778564453,5,0,0,0.0,0.0
gated_alive:a_001:14848,a_001,14848,11.825748443603516,-10.057929992675781,5,0,0,0.0,0.0
gated_alive:a_001:14933,a_001,14933,5.146255970001221,-41.615989685058594,5,0,0,0.0,0.0
gated_alive:a_001:14941,a_001,14941,-55.990909576416016,31.817190170288086,5,0,0,0.0,0.0
gated_alive:a_001:15448,a_001,15448,-20.241785049438477,-20.234708786010742,5,0,0,0.0,0.0
gated_alive:a_001:15516,a_001,15516,-5.3944830894470215,-57.54593276977539,5,0,0,0.0,0.0
gated_alive:a_001:15936,a_001,15936,-19.745819091796875,-15.781274795532227,5,0,0,0.0,0.0
gated_alive:a_001:16151,a_001,16151,30.07731819152832,9.465651512145996,5,0,1,0.0,0.2
gated_alive:a_001:16377,a_001,16377,27.221309661865234,18.393129348754883,5,0,0,0.0,0.0
gated_alive:a_001:16431,a_001,16431,-36.001258850097656,-47.93727111816406,5,0,0,0.0,0.0
gated_alive:a_001:16486,a_001,16486,15.614340782165527,18.16810417175293,5,0,0,0.0,0.0
gated_alive:a_001:16603,a_001,16603,2.206561326980591,-53.04033660888672,5,0,0,0.0,0.0
gated_alive:a_001:16657,a_001,16657,-3.8772192001342773,-51.637874603271484,5,0,0,0.0,0.0
gated_alive:a_001:17588,a_001,17588,22.766986846923828,46.259796142578125,5,0,0,0.0,0.0
gated_alive:a_001:18362,a_001,18362,9.66894245147705,-41.59729766845703,5,0,0,0.0,0.0
gated_alive:a_001:18584,a_001,18584,27.890954971313477,52.1219482421875,5,0,0,0.0,0.0
gated_alive:a_001:18600,a_001,18600,16.919702529907227,24.66334342956543,5,0,0,0.0,0.0
gated_alive:a_001:18885,a_001,18885,52.23257064819336,-30.99116325378418,5,0,1,0.0,0.2
gated_alive:a_001:18912,a_001,18912,-3.851450204849243,54.31106185913086,5,0,0,0.0,0.0
gated_alive:a_001:19148,a_001,19148,5.249863147735596,-45.71880340576172,5,0,0,0.0,0.0
gated_alive:a_001:19176,a_001,19176,-38.12998962402344,43.612098693847656,5,0,0,0.0,0.0
gated_alive:a_001:19425,a_001,19425,27.15397071838379,-25.131175994873047,5,0,0,0.0,0.0
gated_alive:a_001:19581,a_001,19581,-32.02391052246094,-47.11044692993164,5,0,0,0.0,0.0
gated_alive:a_001:19624,a_001,19624,0.6775670051574707,48.82025909423828,5,0,0,0.0,0.0
gated_alive:a_001:19809,a_001,19809,-5.819040298461914,-35.485862731933594,5,0,0,0.0,0.0
gated_alive:a_001:20031,a_001,20031,-29.991018295288086,-21.62482452392578,5,0,0,0.0,0.0
gated_alive:a_001:20115,a_001,20115,48.36882400512695,-14.636917114257812,5,0,0,0.0,0.0
gated_alive:a_001:20618,a_001,20618,-56.330108642578125,-5.682577133178711,5,0,0,0.0,0.0
gated_alive:a_001:21032,a_001,21032,1.479339361190796,-45.023277282714844,5,0,0,0.0,0.0
gated_alive:a_001:21422,a_001,21422,-12.460641860961914,59.24089050292969,5,0,0,0.0,0.0
gated_alive:a_001:21575,a_001,21575,27.123926162719727,-45.94447326660156,5,0,0,0.0,0.0
gated_alive:a_001:21617,a_001,21617,10.133397102355957,36.49766159057617,5,0,0,0.0,0.0
gated_alive:a_001:21809,a_001,21809,59.412452697753906,30.17372703552246,5,0,0,0.0,0.0
gated_alive:a_001:21922,a_001,21922,-53.9350700378418,-5.6943864822387695,5,0,0,0.0,0.0
gated_alive:a_001:22334,a_001,22334,-40.089195251464844,39.314430236816406,5,0,0,0.0,0.0
gated_alive:a_001:22648,a_001,22648,10.067118644714355,36.817935943603516,5,0,0,0.0,0.0
gated_alive:a_001:22656,a_001,22656,-20.081485748291016,-25.452518463134766,5,0,0,0.0,0.0
gated_alive:a_001:22667,a_001,22667,-9.070663452148438,-28.320863723754883,5,0,0,0.0,0.0
gated_alive:a_001:22705,a_001,22705,29.31586456298828,20.061830520629883,5,0,0,0.0,0.0
gated_alive:a_001:22968,a_001,22968,-23.70073127746582,-43.77158737182617,5,0,0,0.0,0.0
gated_alive:a_001:23064,a_001,23064,-19.284059524536133,-44.66173553466797,5,0,0,0.0,0.0
gated_alive:a_001:23066,a_001,23066,-15.405560493469238,-65.2305908203125,5,0,0,0.0,0.0
gated_alive:a_001:23099,a_001,23099,-32.929264068603516,-15.199928283691406,5,0,0,0.0,0.0
gated_alive:a_001:23368,a_001,23368,3.3230788707733154,32.60689926147461,5,0,0,0.0,0.0
gated_alive:a_001:23567,a_001,23567,-48.84364700317383,46.927303314208984,5,0,0,0.0,0.0
gated_alive:a_001:23619,a_001,23619,-45.24350357055664,26.588388442993164,5,0,0,0.0,0.0
gated_alive:a_001:23698,a_001,23698,15.300849914550781,-13.22102165222168,5,0,0,0.0,0.0
gated_alive:a_001:23860,a_001,23860,-3.3654589653015137,-59.99013900756836,5,0,0,0.0,0.0
gated_alive:a_001:23903,a_001,23903,15.047453880310059,46.86296463012695,5,0,0,0.0,0.0
gated_alive:a_001:24068,a_001,24068,47.15078353881836,-9.865498542785645,5,0,0,0.0,0.0
gated_alive:a_001:24197,a_001,24197,14.210437774658203,26.180599212646484,5,0,0,0.0,0.0
gated_alive:a_001:24387,a_001,24387,4.8845720291137695,-24.83002471923828,5,0,0,0.0,0.0
gated_alive:a_001:24554,a_001,24554,-15.848881721496582,-34.073055267333984,5,0,0,0.0,0.0
gated_alive:a_001:24625,a_001,24625,-42.07661056518555,13.324151992797852,5,0,0,0.0,0.0
gated_alive:a_001:24728,a_001,24728,27.470016479492188,-1.1515227556228638,5,0,0,0.0,0.0
gated_alive:a_001:24757,a_001,24757,-56.672115325927734,-5.505433559417725,5,0,0,0.0,0.0
gated_alive:a_001:24818,a_001,24818,3.2392759323120117,-44.322235107421875,5,0,0,0.0,0.0
