cell_id,sample_id,event_index
gated_alive:a_4b:11504,a_4b,11504
gated_alive:a_4b:12087,a_4b,12087
gated_alive:a_4b:13284,a_4b,13284
gated_alive:a_4b:14143,a_4b,14143
gated_alive:a_4b:14744,a_4b,14744
gated_alive:a_4b:14853,a_4b,14853
gated_alive:a_4b:15095,a_4b,15095
gated_alive:a_4b:15263,a_4b,15263
gated_alive:a_4b:15442,a_4b,15442
gated_alive:a_4b:15584,a_4b,15584
gated_alive:a_4b:15667,a_4b,15667
gated_alive:a_4b:15774,a_4b,15774
gated_alive:a_4b:16063,a_4b,16063
gated_alive:a_4b:17501,a_4b,17501
gated_alive:a_4b:17919,a_4b,17919
gated_alive:a_4b:18056,a_4b,18056
gated_alive:a_4b:18110,a_4b,18110
gated_alive:a_4b:18111,a_4b,18111
gated_alive:a_4b:18293,a_4b,18293
gated_alive:a_4b:19242,a_4b,19242
gated_alive:a_4b:19305,a_4b,19305
gated_alive:a_4b:20775,a_4b,20775
gated_alive:a_4b:20911,a_4b,20911
gated_alive:a_4b:22884,a_4b,22884
gated_alive:a_4b:23825,a_4b,23825
gated_alive:a_4b:24085,a_4b,24085
gated_alive:a_4b:24226,a_4b,24226
gated_alive:a_4b:24352,a_4b,24352
gated_alive:a_4b:24426,a_4b,24426
gated_alive:a_4b:24546,a_4b,24546
gated_alive:a_4b:25483,a_4b,25483
gated_alive:a_4b:25571,a_4b,25571
gated_alive:a_4b:25903,a_4b,25903
gated_alive:a_4b:26004,a_4b,26004
gated_alive:a_4b:26116,a_4b,26116
gated_alive:a_4b:26350,a_4b,26350
gated_alive:a_4b:27689,a_4b,27689
gated_alive:a_4b:27891,a_4b,27891
gated_alive:a_4b:28054,a_4b,28054
gated_alive:a_4b:28379,a_4b,28379
gated_alive:a_4b:28540,a_4b,28540
gated_alive:a_4b:29029,a_4b,29029
gated_alive:a_4b:30688,a_4b,30688
gated_alive:a_4b:30743,a_4b,30743
gated_alive:a_4b:31198,a_4b,31198
gated_alive:a_4b:32051,a_4b,32051
gated_alive:a_4b:32341,a_4b,32341
gated_alive:a_4b:32512,a_4b,32512
gated_alive:a_4b:33284,a_4b,33284
gated_alive:a_4b:33552,a_4b,33552
gated_alive:a_4b:34827,a_4b,34827
gated_alive:a_4b:35215,a_4b,35215
gated_alive:a_4b:35348,a_4b,35348
gated_alive:a_4b:35416,a_4b,35416
gated_alive:a_4b:35569,a_4b,35569
gated_alive:a_4b:36296,a_4b,36296
gated_alive:a_4b:36331,a_4b,36331
gated_alive:a_4b:36879,a_4b,36879
gated_alive:a_4b:36921,a_4b,36921
gated_alive:a_4b:37085,a_4b,37085
gated_alive:a_4b:37708,a_4b,37708
gated_alive:a_4b:37952,a_4b,37952
gated_alive:a_4b:38029,a_4b,38029
gated_alive:a_4b:38560,a_4b,38560
gated_alive:a_4b:39609,a_4b,39609
gated_alive:a_4b:39833,a_4b,39833
gated_alive:a_4b:40707,a_4b,40707
gated_alive:a_4b:41412,a_4b,41412
gated_alive:a_4b:41618,a_4b,41618
gated_alive:a_4b:42266,a_4b,42266
gated_alive:a_4b:42527,a_4b,42527
gated_alive:a_4b:42707,a_4b,42707
gated_alive:a_4b:42765,a_4b,42765
gated_alive:a_4b:43565,a_4b,43565
gated_alive:a_4b:43641,a_4b,43641
gated_alive:a_4b:44103,a_4b,44103
gated_alive:a_4b:44350,a_4b,44350
gated_alive:a_4b:44475,a_4b,44475
gated_alive:a_4b:44571,a_4b,44571
gated_alive:a_4b:44671,a_4b,44671
gated_alive:a_4b:45080,a_4b,45080
gated_alive:a_4b:45251,a_4b,45251
gated_alive:a_4b:45522,a_4b,45522
gated_alive:a_4b:46055,a_4b,46055
gated_alive:a_4b:46100,a_4b,46100
gated_alive:a_4b:46636,a_4b,46636
gated_alive:a_4b:47124,a_4b,47124
gated_alive:a_4b:47232,a_4b,47232
gated_alive:a_4b:48537,a_4b,48537
gated_alive:a_4b:50641,a_4b,50641
gated_alive:a_4b:51120,a_4b,51120
gated_alive:a_4b:51432,a_4b,51432
gated_alive:a_4b:51576,a_4b,51576
gated_alive:a_4b:51759,a_4b,51759
gated_alive:a_4b:52097,a_4b,52097
gated_alive:a_4b:52173,a_4b,52173
gated_alive:a_4b:52514,a_4b,52514
gated_alive:a_4b:55395,a_4b,55395
gated_alive:a_4b:55435,a_4b,55435
gated_alive:a_4b:56064,a_4b,56064
gated_alive:a_4b:56193,a_4b,56193
gated_alive:a_4b:56986,a_4b,56986
gated_alive:a_4b:57071,a_4b,57071
gated_alive:a_4b:57575,a_4b,57575
gated_alive:a_4b:58779,a_4b,58779
gated_alive:a_4b:60261,a_4b,60261
gated_alive:a_4b:60455,a_4b,60455
gated_alive:a_4b:61064,a_4b,61064
gated_alive:a_4b:61380,a_4b,61380
gated_alive:a_4b:61389,a_4b,61389
gated_alive:a_4b:61532,a_4b,61532
gated_alive:a_4b:61663,a_4b,61663
gated_alive:a_4b:61944,a_4b,61944
gated_alive:a_4b:62598,a_4b,62598
gated_alive:a_4b:63255,a_4b,63255
gated_alive:a_4b:63694,a_4b,63694
gated_alive:a_4b:63802,a_4b,63802
gated_alive:a_4b:63844,a_4b,63844
gated_alive:a_4b:64066,a_4b,64066
gated_alive:a_4b:65061,a_4b,65061
gated_alive:a_4b:65312,a_4b,65312
gated_alive:a_4b:66673,a_4b,66673
gated_alive:a_4b:67449,a_4b,67449
gated_alive:a_4b:67702,a_4b,67702
gated_alive:a_4b:67804,a_4b,67804
gated_alive:a_4b:68666,a_4b,68666
gated_alive:a_4b:69019,a_4b,69019
gated_alive:a_4b:69616,a_4b,69616
gated_alive:a_4b:69867,a_4b,69867
gated_alive:a_4b:70573,a_4b,70573
gated_alive:a_4b:71836,a_4b,71836
gated_alive:a_4b:71870,a_4b,71870
gated_alive:a_4b:71970,a_4b,71970
gated_alive:a_4b:72103,a_4b,72103
gated_alive:a_4b:72140,a_4b,72140
gated_alive:a_4b:72668,a_4b,72668
gated_alive:a_4b:74131,a_4b,74131
gated_alive:a_4b:74625,a_4b,74625
gated_alive:a_4b:75198,a_4b,75198
gated_alive:a_4b:75323,a_4b,75323
gated_alive:a_4b:75583,a_4b,75583
gated_alive:a_4b:76648,a_4b,76648
gated_alive:a_4b:77123,a_4b,77123
gated_alive:a_4b:77335,a_4b,77335
gated_alive:a_4b:77398,a_4b,77398
gated_alive:a_4b:77400,a_4b,77400
gated_alive:a_4b:77531,a_4b,77531
gated_alive:a_4b:78608,a_4b,78608
gated_alive:a_4b:78803,a_4b,78803
gated_alive:a_4b:79032,a_4b,79032
gated_alive:a_4b:79096,a_4b,79096
gated_alive:a_4b:79558,a_4b,79558
gated_alive:a_4b:80371,a_4b,80371
gated_alive:a_4b:80385,a_4b,80385
gated_alive:a_4b:80872,a_4b,80872
gated_alive:a_4b:81629,a_4b,81629
gated_alive:a_4b:81770,a_4b,81770
gated_alive:a_4b:82040,a_4b,82040
gated_alive:a_4b:82601,a_4b,82601
gated_alive:a_4b:83021,a_4b,83021
gated_alive:a_4b:83054,a_4b,83054
gated_alive:a_4b:83282,a_4b,83282
gated_alive:a_4b:83435,a_4b,83435
gated_alive:a_4b:83480,a_4b,83480
gated_alive:a_4b:83811,a_4b,83811
gated_alive:a_4b:83987,a_4b,83987
gated_alive:a_4b:84031,a_4b,84031
gated_alive:a_4b:85116,a_4b,85116
gated_alive:a_4b:85255,a_4b,85255
gated_alive:a_4b:85765,a_4b,85765
gated_alive:a_4b:86449,a_4b,86449
gated_alive:a_4b:88055,a_4b,88055
gated_alive:a_4b:89368,a_4b,89368
gated_alive:a_4b:89753,a_4b,89753
gated_alive:a_4b:90780,a_4b,90780
gated_alive:a_4b:91238,a_4b,91238
gated_alive:a_4b:91615,a_4b,91615
gated_alive:a_4b:92179,a_4b,92179
gated_alive:a_4b:92343,a_4b,92343
gated_alive:a_4b:93174,a_4b,93174
gated_alive:a_4b:93946,a_4b,93946
gated_alive:a_4b:95003,a_4b,95003
gated_alive:a_4b:95471,a_4b,95471
gated_alive:a_4b:95541,a_4b,95541
gated_alive:a_4b:95772,a_4b,95772
gated_alive:a_4b:96790,a_4b,96790
gated_alive:a_4b:96870,a_4b,96870
gated_alive:a_4b:96961,a_4b,96961
gated_alive:a_4b:97991,a_4b,97991
gated_alive:a_4b:98281,a_4b,98281
gated_alive:a_4b:98375,a_4b,98375
gated_alive:a_4b:98732,a_4b,98732
gated_alive:a_4b:98875,a_4b,98875
gated_alive:a_4b:98991,a_4b,98991
gated_alive:a_4b:99136,a_4b,99136
gated_alive:a_4b:99574,a_4b,99574
gated_alive:a_4b:100941,a_4b,100941
gated_alive:a_4b:101424,a_4b,101424
gated_alive:a_4b:101529,a_4b,101529
gated_alive:a_4b:101530,a_4b,101530
gated_alive:a_4b:101680,a_4b,101680
gated_alive:a_4b:102261,a_4b,102261
gated_alive:a_4b:102431,a_4b,102431
gated_alive:a_4b:103059,a_4b,103059
gated_alive:a_4b:103111,a_4b,103111
gated_alive:a_4b:103819,a_4b,103819
gated_alive:a_4b:104846,a_4b,104846
gated_alive:a_4b:105685,a_4b,105685
gated_alive:a_4b:105850,a_4b,105850
gated_alive:a_4b:107001,a_4b,107001
gated_alive:a_4b:107424,a_4b,107424
gated_alive:a_4b:107479,a_4b,107479
gated_alive:a_4b:107509,a_4b,107509
gated_alive:a_4b:107922,a_4b,107922
gated_alive:a_4b:108202,a_4b,108202
gated_alive:a_4b:109031,a_4b,109031
gated_alive:a_4b:109670,a_4b,109670
gated_alive:a_4b:110097,a_4b,110097
gated_alive:a_4b:110228,a_4b,110228
gated_alive:a_4b:111668,a_4b,111668
gated_alive:a_4b:112163,a_4b,112163
gated_alive:a_4b:112638,a_4b,112638
gated_alive:a_4b:113894,a_4b,113894
gated_alive:a_4b:115305,a_4b,115305
gated_alive:a_4b:115333,a_4b,115333
gated_alive:a_4b:115338,a_4b,115338
gated_alive:a_4b:116410,a_4b,116410
gated_alive:a_4b:116568,a_4b,116568
gated_alive:a_4b:116770,a_4b,116770
gated_alive:a_4b:117100,a_4b,117100
gated_alive:a_4b:117478,a_4b,117478
gated_alive:a_4b:117919,a_4b,117919
gated_alive:a_4b:118430,a_4b,118430
gated_alive:a_4b:119355,a_4b,119355
gated_alive:a_4b:119848,a_4b,119848
gated_alive:a_4b:120158,a_4b,120158
gated_alive:a_4b:120216,a_4b,120216
gated_alive:a_4b:120452,a_4b,120452
gated_alive:a_4b:120522,a_4b,120522
gated_alive:a_4b:121353,a_4b,121353
gated_alive:a_4b:122741,a_4b,122741
gated_alive:a_4b:123282,a_4b,123282
gated_alive:a_4b:123307,a_4b,123307
gated_alive:a_4b:124606,a_4b,124606
gated_alive:a_4b:124751,a_4b,124751
gated_alive:a_4b:124869,a_4b,124869
gated_alive:a_4b:125082,a_4b,125082
gated_alive:a_4b:125491,a_4b,125491
gated_alive:a_4b:125538,a_4b,125538
gated_alive:a_4b:125745,a_4b,125745
gated_alive:a_4b:126288,a_4b,126288
gated_alive:a_4b:126304,a_4b,126304
gated_alive:a_4b:127189,a_4b,127189
gated_alive:a_4b:127478,a_4b,127478
gated_alive:a_4b:127514,a_4b,127514
gated_alive:a_4b:128235,a_4b,128235
gated_alive:a_4b:128487,a_4b,128487
gated_alive:a_4b:128794,a_4b,128794
gated_alive:a_4b:129983,a_4b,129983
gated_alive:a_4b:130091,a_4b,130091
gated_alive:a_4b:130753,a_4b,130753
gated_alive:a_4b:131498,a_4b,131498
gated_alive:a_4b:132235,a_4b,132235
gated_alive:a_4b:132299,a_4b,132299
gated_alive:a_4b:132425,a_4b,132425
gated_alive:a_4b:132659,a_4b,132659
gated_alive:a_4b:133107,a_4b,133107
gated_alive:a_4b:133963,a_4b,133963
gated_alive:a_4b:134054,a_4b,134054
gated_alive:a_4b:134514,a_4b,134514
gated_alive:a_4b:135064,a_4b,135064
gated_alive:a_4b:135082,a_4b,135082
gated_alive:a_4b:135694,a_4b,135694
gated_alive:a_4b:136438,a_4b,136438
gated_alive:a_4b:137490,a_4b,137490
gated_alive:a_4b:138528,a_4b,138528
gated_alive:a_4b:139148,a_4b,139148
gated_alive:a_4b:139164,a_4b,139164
gated_alive:a_4b:140376,a_4b,140376
gated_alive:a_4b:141768,a_4b,141768
gated_alive:a_4b:142767,a_4b,142767
gated_alive:a_4b:143039,a_4b,143039
gated_alive:a_4b:143835,a_4b,143835
gated_alive:a_4b:144155,a_4b,144155
gated_alive:a_4b:145516,a_4b,145516
gated_alive:a_4b:145527,a_4b,145527
gated_alive:a_4b:145679,a_4b,145679
gated_alive:a_4b:146298,a_4b,146298
gated_alive:a_4b:146598,a_4b,146598
gated_alive:a_4b:146962,a_4b,146962
gated_alive:a_4b:146972,a_4b,146972
gated_alive:a_4b:147048,a_4b,147048
gated_alive:a_4b:147192,a_4b,147192
gated_alive:a_4b:147899,a_4b,147899
gated_alive:a_4b:148151,a_4b,148151
gated_alive:a_4b:149516,a_4b,149516
gated_alive:a_4b:149646,a_4b,149646
gated_alive:a_4b:149774,a_4b,149774
gated_alive:a_4b:149899,a_4b,149899
gated_alive:a_4b:150658,a_4b,150658
gated_alive:a_4b:151382,a_4b,151382
gated_alive:a_4b:151998,a_4b,151998
gated_alive:a_4b:152034,a_4b,152034
gated_alive:a_4b:152041,a_4b,152041
gated_alive:a_4b:152377,a_4b,152377
gated_alive:a_4b:153226,a_4b,153226
gated_alive:a_4b:153473,a_4b,153473
gated_alive:a_4b:154050,a_4b,154050
gated_alive:a_4b:154490,a_4b,154490
gated_alive:a_4b:154641,a_4b,154641
gated_alive:a_4b:154967,a_4b,154967
gated_alive:a_4b:155148,a_4b,155148
gated_alive:a_4b:155258,a_4b,155258
gated_alive:a_4b:155339,a_4b,155339
gated_alive:a_4b:155838,a_4b,155838
gated_alive:a_4b:156723,a_4b,156723
gated_alive:a_4b:157141,a_4b,157141
gated_alive:a_4b:159432,a_4b,159432
gated_alive:a_4b:159887,a_4b,159887
gated_alive:a_4b:160438,a_4b,160438
gated_alive:a_4b:160697,a_4b,160697
gated_alive:a_4b:161265,a_4b,161265
gated_alive:a_4b:162749,a_4b,162749
gated_alive:a_4b:163493,a_4b,163493
gated_alive:a_4b:163604,a_4b,163604
gated_alive:a_4b:165425,a_4b,165425
gated_alive:a_4b:165477,a_4b,165477
gated_alive:a_4b:166007,a_4b,166007
gated_alive:a_4b:167278,a_4b,167278
gated_alive:a_4b:167855,a_4b,167855
gated_alive:a_4b:167938,a_4b,167938
gated_alive:a_4b:168055,a_4b,168055
gated_alive:a_4b:168262,a_4b,168262
gated_alive:a_4b:168459,a_4b,168459
gated_alive:a_4b:168665,a_4b,168665
gated_alive:a_4b:169137,a_4b,169137
gated_alive:a_4b:169723,a_4b,169723
gated_alive:a_4b:169762,a_4b,169762
gated_alive:a_4b:170740,a_4b,170740
gated_alive:a_4b:170976,a_4b,170976
gated_alive:a_4b:172151,a_4b,172151
gated_alive:a_4b:172155,a_4b,172155
gated_alive:a_4b:174042,a_4b,174042
gated_alive:a_4b:174450,a_4b,174450
gated_alive:a_4b:175273,a_4b,175273
gated_alive:a_4b:175752,a_4b,175752
gated_alive:a_4b:176480,a_4b,176480
gated_alive:a_4b:176544,a_4b,176544
gated_alive:a_4b:176643,a_4b,176643
gated_alive:a_4b:176797,a_4b,176797
gated_alive:a_4b:177606,a_4b,177606
gated_alive:a_4b:178201,a_4b,178201
gated_alive:a_4b:178518,a_4b,178518
gated_alive:a_4b:178629,a_4b,178629
gated_alive:a_4b:178630,a_4b,178630
gated_alive:a_4b:179538,a_4b,179538
gated_alive:a_4b:179544,a_4b,179544
gated_alive:a_4b:180293,a_4b,180293
gated_alive:a_4b:180506,a_4b,180506
gated_alive:a_4b:181109,a_4b,181109
gated_alive:a_4b:181822,a_4b,181822
gated_alive:a_4b:182045,a_4b,182045
gated_alive:a_4b:182402,a_4b,182402
gated_alive:a_4b:184087,a_4b,184087
gated_alive:a_4b:184227,a_4b,184227
gated_alive:a_4b:184426,a_4b,184426
gated_alive:a_4b:184932,a_4b,184932
gated_alive:a_4b:185487,a_4b,185487
gated_alive:a_4b:185720,a_4b,185720
gated_alive:a_4b:185938,a_4b,185938
gated_alive:a_4b:186125,a_4b,186125
gated_alive:a_4b:186472,a_4b,186472
gated_alive:a_4b:186805,a_4b,186805
gated_alive:a_4b:187855,a_4b,187855
gated_alive:a_4b:189497,a_4b,189497
gated_alive:a_4b:190244,a_4b,190244
gated_alive:a_4b:190300,a_4b,190300
gated_alive:a_4b:190397,a_4b,190397
gated_alive:a_4b:190407,a_4b,190407
gated_alive:a_4b:191805,a_4b,191805
gated_alive:a_4b:191985,a_4b,191985
gated_alive:a_4b:193003,a_4b,193003
gated_alive:a_4b:193560,a_4b,193560
gated_alive:a_4b:194126,a_4b,194126
gated_alive:a_4b:194451,a_4b,194451
gated_alive:a_4b:195004,a_4b,195004
gated_alive:a_4b:195334,a_4b,195334
gated_alive:a_4b:195383,a_4b,195383
gated_alive:a_4b:195594,a_4b,195594
gated_alive:a_4b:196019,a_4b,196019
gated_alive:a_4b:196418,a_4b,196418
gated_alive:a_4b:196799,a_4b,196799
gated_alive:a_4b:201100,a_4b,201100
gated_alive:a_4b:201378,a_4b,201378
gated_alive:a_4b:201612,a_4b,201612
gated_alive:a_4b:202034,a_4b,202034
gated_alive:a_4b:202058,a_4b,202058
gated_alive:a_4b:203005,a_4b,203005
gated_alive:a_4b:203198,a_4b,203198
gated_alive:a_4b:203543,a_4b,203543
gated_alive:a_4b:203800,a_4b,203800
gated_alive:a_4b:204010,a_4b,204010
gated_alive:a_4b:205067,a_4b,205067
gated_alive:a_4b:205187,a_4b,205187
gated_alive:a_4b:205257,a_4b,205257
gated_alive:a_4b:206145,a_4b,206145
gated_alive:a_4b:206760,a_4b,206760
gated_alive:a_4b:207065,a_4b,207065
gated_alive:a_4b:207166,a_4b,207166
gated_alive:a_4b:207171,a_4b,207171
gated_alive:a_4b:207192,a_4b,207192
gated_alive:a_4b:207227,a_4b,207227
gated_alive:a_4b:208931,a_4b,208931
gated_alive:a_4b:209342,a_4b,209342
gated_alive:a_4b:210641,a_4b,210641
gated_alive:a_4b:211367,a_4b,211367
gated_alive:a_4b:211371,a_4b,211371
gated_alive:a_4b:212432,a_4b,212432
gated_alive:a_4b:212448,a_4b,212448
gated_alive:a_4b:212873,a_4b,212873
gated_alive:a_4b:213548,a_4b,213548
gated_alive:a_4b:213883,a_4b,213883
gated_alive:a_4b:214063,a_4b,214063
gated_alive:a_4b:214868,a_4b,214868
gated_alive:a_4b:215341,a_4b,215341
gated_alive:a_4b:215696,a_4b,215696
gated_alive:a_4b:215951,a_4b,215951
gated_alive:a_4b:216011,a_4b,216011
gated_alive:a_4b:216097,a_4b,216097
gated_alive:a_4b:216232,a_4b,216232
gated_alive:a_4b:216938,a_4b,216938
gated_alive:a_4b:218273,a_4b,218273
gated_alive:a_4b:218467,a_4b,218467
gated_alive:a_4b:220025,a_4b,220025
gated_alive:a_4b:221288,a_4b,221288
gated_alive:a_4b:221804,a_4b,221804
gated_alive:a_4b:222119,a_4b,222119
gated_alive:a_4b:222783,a_4b,222783
gated_alive:a_4b:222869,a_4b,222869
gated_alive:a_4b:224019,a_4b,224019
gated_alive:a_4b:224024,a_4b,224024
gated_alive:a_4b:224212,a_4b,224212
gated_alive:a_4b:224357,a_4b,224357
gated_alive:a_4b:225856,a_4b,225856
gated_alive:a_4b:225878,a_4b,225878
gated_alive:a_4b:226296,a_4b,226296
gated_alive:a_4b:226354,a_4b,226354
gated_alive:a_4b:226584,a_4b,226584
gated_alive:a_4b:227230,a_4b,227230
gated_alive:a_4b:227402,a_4b,227402
gated_alive:a_4b:227871,a_4b,227871
gated_alive:a_4b:228374,a_4b,228374
gated_alive:a_4b:230039,a_4b,230039
gated_alive:a_4b:230313,a_4b,230313
gated_alive:a_4b:231475,a_4b,231475
gated_alive:a_4b:231536,a_4b,231536
gated_alive:a_4b:232184,a_4b,232184
gated_alive:a_4b:232829,a_4b,232829
gated_alive:a_4b:234553,a_4b,234553
gated_alive:a_4b:234562,a_4b,234562
gated_alive:a_4b:234913,a_4b,234913
gated_alive:a_4b:235923,a_4b,235923
gated_alive:a_4b:236270,a_4b,236270
gated_alive:a_4b:236304,a_4b,236304
gated_alive:a_4b:236453,a_4b,236453
gated_alive:a_4b:236717,a_4b,236717
gated_alive:a_4b:236900,a_4b,236900
gated_alive:a_4b:236994,a_4b,236994
gated_alive:a_5a:79,a_5a,79
gated_alive:a_5a:309,a_5a,309
gated_alive:a_5a:551,a_5a,551
gated_alive:a_5a:1371,a_5a,1371
gated_alive:a_5a:3189,a_5a,3189
gated_alive:a_5a:3313,a_5a,3313
gated_alive:a_5a:3999,a_5a,3999
gated_alive:a_5a:4780,a_5a,4780
gated_alive:a_5a:5241,a_5a,5241
gated_alive:a_5a:5249,a_5a,5249
gated_alive:a_5a:5921,a_5a,5921
gated_alive:a_5a:6431,a_5a,6431
gated_alive:a_5a:6596,a_5a,6596
gated_alive:a_5a:6757,a_5a,6757
gated_alive:a_5a:6908,a_5a,6908
gated_alive:a_5a:7470,a_5a,7470
gated_alive:a_5a:7485,a_5a,7485
gated_alive:a_5a:7689,a_5a,7689
gated_alive:a_5a:7787,a_5a,7787
gated_alive:a_5a:8144,a_5a,8144
gated_alive:a_5a:8222,a_5a,8222
gated_alive:a_5a:8275,a_5a,8275
gated_alive:a_5a:9376,a_5a,9376
gated_alive:a_5a:9506,a_5a,9506
gated_alive:a_5a:9870,a_5a,9870
gated_alive:a_5a:10109,a_5a,10109
gated_alive:a_5a:11461,a_5a,11461
gated_alive:a_5a:13098,a_5a,13098
gated_alive:a_5a:13507,a_5a,13507
gated_alive:a_5a:13926,a_5a,13926
gated_alive:a_5a:14265,a_5a,14265
gated_alive:a_5a:14303,a_5a,14303
gated_alive:a_5a:14545,a_5a,14545
gated_alive:a_5a:14649,a_5a,14649
gated_alive:a_5a:15629,a_5a,15629
gated_alive:a_5a:16055,a_5a,16055
gated_alive:a_5a:16673,a_5a,16673
gated_alive:a_5a:17293,a_5a,17293
gated_alive:a_5a:17330,a_5a,17330
gated_alive:a_5a:17384,a_5a,17384
gated_alive:a_5a:18331,a_5a,18331
gated_alive:a_5a:18954,a_5a,18954
gated_alive:a_5a:19337,a_5a,19337
gated_alive:a_5a:19381,a_5a,19381
gated_alive:a_5a:19467,a_5a,19467
gated_alive:a_5a:19680,a_5a,19680
gated_alive:a_5a:20190,a_5a,20190
gated_alive:a_5a:21292,a_5a,21292
gated_alive:a_5a:21974,a_5a,21974
gated_alive:a_5a:22369,a_5a,22369
gated_alive:a_5a:22581,a_5a,22581
gated_alive:a_5a:23385,a_5a,23385
gated_alive:a_5a:23611,a_5a,23611
gated_alive:a_5a:24465,a_5a,24465
gated_alive:a_5a:24658,a_5a,24658
gated_alive:a_5a:25185,a_5a,25185
gated_alive:a_5a:26039,a_5a,26039
gated_alive:a_5a:26330,a_5a,26330
gated_alive:a_5a:26904,a_5a,26904
gated_alive:a_5a:27901,a_5a,27901
gated_alive:a_5a:28023,a_5a,28023
gated_alive:a_5a:28285,a_5a,28285
gated_alive:a_5a:28408,a_5a,28408
gated_alive:a_5a:29212,a_5a,29212
gated_alive:a_5a:29358,a_5a,29358
gated_alive:a_5a:29500,a_5a,29500
gated_alive:a_5a:29705,a_5a,29705
gated_alive:a_5a:29757,a_5a,29757
gated_alive:a_5a:30291,a_5a,30291
gated_alive:a_5a:30332,a_5a,30332
gated_alive:a_5a:30347,a_5a,30347
gated_alive:a_5a:30616,a_5a,30616
gated_alive:a_5a:30873,a_5a,30873
gated_alive:a_5a:31684,a_5a,31684
gated_alive:a_5a:31859,a_5a,31859
gated_alive:a_5a:31995,a_5a,31995
gated_alive:a_5a:32898,a_5a,32898
gated_alive:a_5a:35084,a_5a,35084
gated_alive:a_5a:35220,a_5a,35220
gated_alive:a_5a:36055,a_5a,36055
gated_alive:a_5a:37751,a_5a,37751
gated_alive:a_5a:38646,a_5a,38646
gated_alive:a_5a:38761,a_5a,38761
gated_alive:a_5a:39359,a_5a,39359
gated_alive:a_5a:40065,a_5a,40065
gated_alive:a_5a:40136,a_5a,40136
gated_alive:a_5a:40466,a_5a,40466
gated_alive:a_5a:41095,a_5a,41095
gated_alive:a_5a:41708,a_5a,41708
gated_alive:a_5a:41942,a_5a,41942
gated_alive:a_5a:42311,a_5a,42311
gated_alive:a_5a:43212,a_5a,43212
gated_alive:a_5a:44325,a_5a,44325
gated_alive:a_5a:45716,a_5a,45716
gated_alive:a_5a:46851,a_5a,46851
gated_alive:a_5a:47469,a_5a,47469
gated_alive:a_5a:48346,a_5a,48346
gated_alive:a_5a:48750,a_5a,48750
gated_alive:a_5a:48858,a_5a,48858
gated_alive:a_5a:49274,a_5a,49274
gated_alive:a_5a:49463,a_5a,49463
gated_alive:a_5a:49966,a_5a,49966
gated_alive:a_5a:50007,a_5a,50007
gated_alive:a_5a:50301,a_5a,50301
gated_alive:a_5a:50624,a_5a,50624
gated_alive:a_5a:51136,a_5a,51136
gated_alive:a_5a:51147,a_5a,51147
gated_alive:a_5a:52445,a_5a,52445
gated_alive:a_5a:52479,a_5a,52479
gated_alive:a_5a:53332,a_5a,53332
gated_alive:a_5a:53494,a_5a,53494
gated_alive:a_5a:53872,a_5a,53872
gated_alive:a_5a:54277,a_5a,54277
gated_alive:a_5a:55050,a_5a,55050
gated_alive:a_5a:57370,a_5a,57370
gated_alive:a_5a:58231,a_5a,58231
gated_alive:a_5a:59481,a_5a,59481
gated_alive:a_5a:59940,a_5a,59940
gated_alive:a_5a:61579,a_5a,61579
gated_alive:a_5a:63061,a_5a,63061
gated_alive:a_5a:63138,a_5a,63138
gated_alive:a_5a:63799,a_5a,63799
gated_alive:a_5a:64291,a_5a,64291
gated_alive:a_5a:64639,a_5a,64639
gated_alive:a_5a:64982,a_5a,64982
gated_alive:a_5a:66163,a_5a,66163
gated_alive:a_5a:66848,a_5a,66848
gated_alive:a_5a:68208,a_5a,68208
gated_alive:a_5a:68880,a_5a,68880
gated_alive:a_5a:68975,a_5a,68975
gated_alive:a_5a:69521,a_5a,69521
gated_alive:a_5a:70930,a_5a,70930
gated_alive:a_5a:70998,a_5a,70998
gated_alive:a_5a:71224,a_5a,71224
gated_alive:a_5a:71458,a_5a,71458
gated_alive:a_5a:71461,a_5a,71461
gated_alive:a_5a:72073,a_5a,72073
gated_alive:a_5a:72562,a_5a,72562
gated_alive:a_5a:72693,a_5a,72693
gated_alive:a_5a:73569,a_5a,73569
gated_alive:a_5a:73827,a_5a,73827
gated_alive:a_5a:74712,a_5a,74712
gated_alive:a_5a:74795,a_5a,74795
gated_alive:a_5a:75369,a_5a,75369
gated_alive:a_5a:75444,a_5a,75444
gated_alive:a_5a:75451,a_5a,75451
gated_alive:a_5a:75556,a_5a,75556
gated_alive:a_5a:75649,a_5a,75649
gated_alive:a_5a:76836,a_5a,76836
gated_alive:a_5a:76924,a_5a,76924
gated_alive:a_5a:76949,a_5a,76949
gated_alive:a_5a:77046,a_5a,77046
gated_alive:a_5a:77109,a_5a,77109
gated_alive:a_5a:79704,a_5a,79704
gated_alive:a_5a:80001,a_5a,80001
gated_alive:a_5a:80192,a_5a,80192
gated_alive:a_5a:81103,a_5a,81103
gated_alive:a_5a:81336,a_5a,81336
gated_alive:a_5a:81893,a_5a,81893
gated_alive:a_5a:82434,a_5a,82434
gated_alive:a_5a:82527,a_5a,82527
gated_alive:a_5a:82589,a_5a,82589
gated_alive:a_5a:83488,a_5a,83488
gated_alive:a_5a:83601,a_5a,83601
gated_alive:a_5a:83669,a_5a,83669
gated_alive:a_5a:84173,a_5a,84173
gated_alive:a_5a:84343,a_5a,84343
gated_alive:a_5a:84760,a_5a,84760
