split_id,split_seed,gate,run_mode,marker,weight,intercept,scaler_mean,scaler_scale,cofactor,top_fraction,best_C,decision_threshold,negative_class,positive_class
2,3387213021,gated_alive,full,2DL3,0.01672955960885732,0.0003630272611835171,0.20077297357947177,0.6856755199336565,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,NKG2A,-0.04571417097963261,0.0003630272611835171,0.8267482425628896,1.2507878202927034,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,HLA-DR,0.0885144338716966,0.0003630272611835171,3.407086974667262,2.1187060411474956,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2DL4,0.04529566861078809,0.0003630272611835171,0.9807419255542188,1.1234611957677927,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD56,-0.014903223273291015,0.0003630272611835171,0.926143916436983,1.3116441197863935,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,2DL5,0.0008824990248632085,0.0003630272611835171,0.21741323014172872,0.6403782718058064,5.0,0.01,0.01,1.1323824130270697,0,1
2,3387213021,gated_alive,full,CD25,0.026918533058472166,0.0003630272611835171,0.059190747994180476,0.4307300210324837,5.0,0.01,0.01,1.1323824130270697,0,1
3,1360466708,gated_alive,full,CD3,0.15341806340605976,0.0002612031212442057,3.2634435735443463,1.8849266180130957,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD27,-0.056949096159326064,0.0002612031212442057,0.8486310309769597,1.1032081145331576,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD19,-0.058650683842115595,0.0002612031212442057,0.680761146922506,1.1803542009689765,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD4,0.023592484764558892,0.0002612031212442057,1.1139198138838187,1.2872058978463596,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD8,0.0876712122912748,0.0002612031212442057,1.885018617097068,1.7179712883101241,5.0,0.01,0.01,1.049818367745338,0,1
3,1360466708,gated_alive,full,CD57,0.10094315922902619,0.0002612031212442057,0.7173108298725921,1.3762529792894773,5.0,0.01,0.01,1.049818367745338,0,1
