split_id,filter_id,training_maximum,response_threshold,contrast,training_donors
93,3,16.69101905822754,8.34550952911377,1.710766315460205,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
94,0,18.41280746459961,9.206403732299805,-1.5924797058105469,a_001;a_003;a_004;a_006;a_007;a_010;a_011;a_4a;a_4b;a_5b
94,1,28.187118530273438,14.093559265136719,1.9718115329742432,a_001;a_003;a_004;a_006;a_007;a_010;a_011;a_4a;a_4b;a_5b
94,2,16.299680709838867,8.149840354919434,-0.5647640228271484,a_001;a_003;a_004;a_006;a_007;a_010;a_011;a_4a;a_4b;a_5b
95,0,17.698932647705078,8.849466323852539,1.0293405055999756,a_001;a_002;a_005;a_006;a_010;a_011;a_2b;a_3a;a_4b;a_5b
95,1,30.340267181396484,15.170133590698242,-1.6805137395858765,a_001;a_002;a_005;a_006;a_010;a_011;a_2b;a_3a;a_4b;a_5b
95,2,14.00536060333252,7.00268030166626,1.0316814184188843,a_001;a_002;a_005;a_006;a_010;a_011;a_2b;a_3a;a_4b;a_5b
95,3,13.782613754272461,6.8913068771362305,0.9818869233131409,a_001;a_002;a_005;a_006;a_010;a_011;a_2b;a_3a;a_4b;a_5b
95,4,15.177809715270996,7.588904857635498,0.8792164325714111,a_001;a_002;a_005;a_006;a_010;a_011;a_2b;a_3a;a_4b;a_5b
96,0,21.378881454467773,10.689440727233887,-0.8572841882705688,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,1,11.579141616821289,5.7895708084106445,0.5761433839797974,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,2,13.1864595413208,6.5932297706604,-0.39080584049224854,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,3,11.398365020751953,5.699182510375977,0.5818014144897461,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,4,11.038308143615723,5.519154071807861,0.5071828365325928,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
97,0,16.38301658630371,8.191508293151855,0.8941158056259155,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,1,10.690999031066895,5.345499515533447,-1.4637669324874878,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,2,17.810413360595703,8.905206680297852,-1.4977455139160156,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,3,12.479937553405762,6.239968776702881,1.2131589651107788,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,4,15.270953178405762,7.635476589202881,1.140758752822876,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
98,0,12.294473648071289,6.1472368240356445,1.054182767868042,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,1,10.127363204956055,5.063681602478027,-1.4087320566177368,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,2,14.677810668945312,7.338905334472656,0.8326354026794434,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
99,0,16.145977020263672,8.072988510131836,0.5536700487136841,a_001;a_004;a_005;a_010;a_012;a_1a;a_3a;a_4b;a_5a
99,1,10.09127426147461,5.045637130737305,-0.6973682641983032,a_001;a_004;a_005;a_010;a_012;a_1a;a_3a;a_4b;a_5a
99,2,10.484578132629395,5.242289066314697,0.5933797955513,a_001;a_004;a_005;a_010;a_012;a_1a;a_3a;a_4b;a_5a
