model,kind,fpr,mean_tpr,mean_split_auc,n_splits
prototype_soft,frequency,0.33,0.6729591836734693,0.7244897959183674,98
prototype_soft,frequency,0.332,0.6732653061224492,0.7244897959183674,98
prototype_soft,frequency,0.334,0.6735714285714285,0.7244897959183674,98
prototype_soft,frequency,0.336,0.673877551020408,0.7244897959183674,98
prototype_soft,frequency,0.338,0.6741836734693878,0.7244897959183674,98
prototype_soft,frequency,0.34,0.6744897959183673,0.7244897959183674,98
prototype_soft,frequency,0.342,0.6747959183673469,0.7244897959183674,98
prototype_soft,frequency,0.34400000000000003,0.6751020408163266,0.7244897959183674,98
prototype_soft,frequency,0.34600000000000003,0.6754081632653061,0.7244897959183674,98
prototype_soft,frequency,0.34800000000000003,0.6757142857142857,0.7244897959183674,98
prototype_soft,frequency,0.35000000000000003,0.6760204081632655,0.7244897959183674,98
prototype_soft,frequency,0.352,0.6763265306122449,0.7244897959183674,98
prototype_soft,frequency,0.354,0.6766326530612243,0.7244897959183674,98
prototype_soft,frequency,0.356,0.6769387755102043,0.7244897959183674,98
prototype_soft,frequency,0.358,0.6772448979591837,0.7244897959183674,98
prototype_soft,frequency,0.36,0.6775510204081632,0.7244897959183674,98
prototype_soft,frequency,0.362,0.6778571428571426,0.7244897959183674,98
prototype_soft,frequency,0.364,0.6781632653061225,0.7244897959183674,98
prototype_soft,frequency,0.366,0.678469387755102,0.7244897959183674,98
prototype_soft,frequency,0.368,0.6787755102040814,0.7244897959183674,98
prototype_soft,frequency,0.37,0.6790816326530613,0.7244897959183674,98
prototype_soft,frequency,0.372,0.6793877551020407,0.7244897959183674,98
prototype_soft,frequency,0.374,0.6796938775510203,0.7244897959183674,98
prototype_soft,frequency,0.376,0.6800000000000002,0.7244897959183674,98
prototype_soft,frequency,0.378,0.6803061224489796,0.7244897959183674,98
prototype_soft,frequency,0.38,0.680612244897959,0.7244897959183674,98
prototype_soft,frequency,0.382,0.680918367346939,0.7244897959183674,98
prototype_soft,frequency,0.384,0.6812244897959184,0.7244897959183674,98
prototype_soft,frequency,0.386,0.6815306122448979,0.7244897959183674,98
prototype_soft,frequency,0.388,0.6818367346938777,0.7244897959183674,98
prototype_soft,frequency,0.39,0.6821428571428573,0.7244897959183674,98
prototype_soft,frequency,0.392,0.6824489795918367,0.7244897959183674,98
prototype_soft,frequency,0.394,0.6827551020408161,0.7244897959183674,98
prototype_soft,frequency,0.396,0.683061224489796,0.7244897959183674,98
prototype_soft,frequency,0.398,0.6833673469387755,0.7244897959183674,98
prototype_soft,frequency,0.4,0.683673469387755,0.7244897959183674,98
prototype_soft,frequency,0.402,0.6839795918367347,0.7244897959183674,98
prototype_soft,frequency,0.404,0.6842857142857143,0.7244897959183674,98
prototype_soft,frequency,0.406,0.6845918367346938,0.7244897959183674,98
prototype_soft,frequency,0.40800000000000003,0.6848979591836735,0.7244897959183674,98
prototype_soft,frequency,0.41000000000000003,0.6852040816326531,0.7244897959183674,98
prototype_soft,frequency,0.41200000000000003,0.6855102040816325,0.7244897959183674,98
prototype_soft,frequency,0.41400000000000003,0.6858163265306123,0.7244897959183674,98
prototype_soft,frequency,0.41600000000000004,0.686122448979592,0.7244897959183674,98
prototype_soft,frequency,0.418,0.6864285714285713,0.7244897959183674,98
prototype_soft,frequency,0.42,0.6867346938775512,0.7244897959183674,98
prototype_soft,frequency,0.422,0.6870408163265307,0.7244897959183674,98
prototype_soft,frequency,0.424,0.68734693877551,0.7244897959183674,98
prototype_soft,frequency,0.426,0.6876530612244897,0.7244897959183674,98
prototype_soft,frequency,0.428,0.6879591836734695,0.7244897959183674,98
prototype_soft,frequency,0.43,0.6882653061224488,0.7244897959183674,98
prototype_soft,frequency,0.432,0.6885714285714285,0.7244897959183674,98
prototype_soft,frequency,0.434,0.688877551020408,0.7244897959183674,98
prototype_soft,frequency,0.436,0.6891836734693877,0.7244897959183674,98
prototype_soft,frequency,0.438,0.6894897959183672,0.7244897959183674,98
prototype_soft,frequency,0.44,0.6897959183673469,0.7244897959183674,98
prototype_soft,frequency,0.442,0.6901020408163265,0.7244897959183674,98
prototype_soft,frequency,0.444,0.6904081632653061,0.7244897959183674,98
prototype_soft,frequency,0.446,0.6907142857142857,0.7244897959183674,98
prototype_soft,frequency,0.448,0.6910204081632653,0.7244897959183674,98
prototype_soft,frequency,0.45,0.6913265306122449,0.7244897959183674,98
prototype_soft,frequency,0.452,0.6916326530612245,0.7244897959183674,98
prototype_soft,frequency,0.454,0.6919387755102041,0.7244897959183674,98
prototype_soft,frequency,0.456,0.6922448979591838,0.7244897959183674,98
prototype_soft,frequency,0.458,0.6925510204081632,0.7244897959183674,98
prototype_soft,frequency,0.46,0.692857142857143,0.7244897959183674,98
prototype_soft,frequency,0.462,0.6931632653061225,0.7244897959183674,98
prototype_soft,frequency,0.464,0.693469387755102,0.7244897959183674,98
prototype_soft,frequency,0.466,0.6937755102040817,0.7244897959183674,98
prototype_soft,frequency,0.468,0.6940816326530613,0.7244897959183674,98
prototype_soft,frequency,0.47000000000000003,0.6943877551020408,0.7244897959183674,98
prototype_soft,frequency,0.47200000000000003,0.6946938775510205,0.7244897959183674,98
prototype_soft,frequency,0.47400000000000003,0.6950000000000002,0.7244897959183674,98
prototype_soft,frequency,0.47600000000000003,0.6953061224489796,0.7244897959183674,98
prototype_soft,frequency,0.47800000000000004,0.6956122448979594,0.7244897959183674,98
prototype_soft,frequency,0.48,0.6959183673469389,0.7244897959183674,98
prototype_soft,frequency,0.482,0.6962244897959182,0.7244897959183674,98
prototype_soft,frequency,0.484,0.696530612244898,0.7244897959183674,98
prototype_soft,frequency,0.486,0.6968367346938777,0.7244897959183674,98
prototype_soft,frequency,0.488,0.6971428571428571,0.7244897959183674,98
prototype_soft,frequency,0.49,0.6974489795918367,0.7244897959183674,98
prototype_soft,frequency,0.492,0.6977551020408165,0.7244897959183674,98
prototype_soft,frequency,0.494,0.6980612244897959,0.7244897959183674,98
prototype_soft,frequency,0.496,0.6983673469387754,0.7244897959183674,98
prototype_soft,frequency,0.498,0.6986734693877551,0.7244897959183674,98
prototype_soft,frequency,0.5,0.8418367346938775,0.7244897959183674,98
prototype_soft,frequency,0.502,0.8420816326530614,0.7244897959183674,98
prototype_soft,frequency,0.504,0.8423265306122447,0.7244897959183674,98
prototype_soft,frequency,0.506,0.8425714285714286,0.7244897959183674,98
prototype_soft,frequency,0.508,0.8428163265306124,0.7244897959183674,98
prototype_soft,frequency,0.51,0.8430612244897958,0.7244897959183674,98
prototype_soft,frequency,0.512,0.8433061224489796,0.7244897959183674,98
prototype_soft,frequency,0.514,0.8435510204081634,0.7244897959183674,98
prototype_soft,frequency,0.516,0.8437959183673469,0.7244897959183674,98
prototype_soft,frequency,0.518,0.8440408163265307,0.7244897959183674,98
prototype_soft,frequency,0.52,0.8442857142857144,0.7244897959183674,98
prototype_soft,frequency,0.522,0.8445306122448979,0.7244897959183674,98
prototype_soft,frequency,0.524,0.8447755102040817,0.7244897959183674,98
prototype_soft,frequency,0.526,0.8450204081632654,0.7244897959183674,98
prototype_soft,frequency,0.528,0.845265306122449,0.7244897959183674,98
prototype_soft,frequency,0.53,0.8455102040816328,0.7244897959183674,98
prototype_soft,frequency,0.532,0.8457551020408162,0.7244897959183674,98
prototype_soft,frequency,0.534,0.846,0.7244897959183674,98
prototype_soft,frequency,0.536,0.8462448979591839,0.7244897959183674,98
prototype_soft,frequency,0.538,0.8464897959183673,0.7244897959183674,98
prototype_soft,frequency,0.54,0.8467346938775511,0.7244897959183674,98
prototype_soft,frequency,0.542,0.8469795918367349,0.7244897959183674,98
prototype_soft,frequency,0.544,0.8472244897959182,0.7244897959183674,98
prototype_soft,frequency,0.546,0.847469387755102,0.7244897959183674,98
prototype_soft,frequency,0.548,0.8477142857142858,0.7244897959183674,98
prototype_soft,frequency,0.55,0.8479591836734693,0.7244897959183674,98
prototype_soft,frequency,0.552,0.848204081632653,0.7244897959183674,98
prototype_soft,frequency,0.554,0.8484489795918368,0.7244897959183674,98
prototype_soft,frequency,0.556,0.8486938775510203,0.7244897959183674,98
prototype_soft,frequency,0.558,0.848938775510204,0.7244897959183674,98
prototype_soft,frequency,0.56,0.8491836734693877,0.7244897959183674,98
prototype_soft,frequency,0.562,0.8494285714285714,0.7244897959183674,98
prototype_soft,frequency,0.5640000000000001,0.8496734693877551,0.7244897959183674,98
prototype_soft,frequency,0.5660000000000001,0.8499183673469388,0.7244897959183674,98
prototype_soft,frequency,0.5680000000000001,0.8501632653061225,0.7244897959183674,98
prototype_soft,frequency,0.5700000000000001,0.8504081632653061,0.7244897959183674,98
prototype_soft,frequency,0.5720000000000001,0.8506530612244898,0.7244897959183674,98
prototype_soft,frequency,0.5740000000000001,0.8508979591836734,0.7244897959183674,98
prototype_soft,frequency,0.5760000000000001,0.8511428571428572,0.7244897959183674,98
prototype_soft,frequency,0.578,0.8513877551020409,0.7244897959183674,98
prototype_soft,frequency,0.58,0.8516326530612243,0.7244897959183674,98
prototype_soft,frequency,0.582,0.8518775510204081,0.7244897959183674,98
prototype_soft,frequency,0.584,0.8521224489795919,0.7244897959183674,98
prototype_soft,frequency,0.586,0.8523673469387754,0.7244897959183674,98
prototype_soft,frequency,0.588,0.8526122448979592,0.7244897959183674,98
prototype_soft,frequency,0.59,0.852857142857143,0.7244897959183674,98
prototype_soft,frequency,0.592,0.8531020408163263,0.7244897959183674,98
prototype_soft,frequency,0.594,0.8533469387755102,0.7244897959183674,98
prototype_soft,frequency,0.596,0.8535918367346937,0.7244897959183674,98
prototype_soft,frequency,0.598,0.8538367346938774,0.7244897959183674,98
prototype_soft,frequency,0.6,0.8540816326530613,0.7244897959183674,98
prototype_soft,frequency,0.602,0.8543265306122448,0.7244897959183674,98
prototype_soft,frequency,0.604,0.8545714285714284,0.7244897959183674,98
prototype_soft,frequency,0.606,0.8548163265306123,0.7244897959183674,98
prototype_soft,frequency,0.608,0.8550612244897957,0.7244897959183674,98
prototype_soft,frequency,0.61,0.8553061224489795,0.7244897959183674,98
prototype_soft,frequency,0.612,0.8555510204081633,0.7244897959183674,98
prototype_soft,frequency,0.614,0.8557959183673467,0.7244897959183674,98
prototype_soft,frequency,0.616,0.8560408163265306,0.7244897959183674,98
prototype_soft,frequency,0.618,0.8562857142857144,0.7244897959183674,98
prototype_soft,frequency,0.62,0.8565306122448978,0.7244897959183674,98
prototype_soft,frequency,0.622,0.8567755102040816,0.7244897959183674,98
prototype_soft,frequency,0.624,0.8570204081632654,0.7244897959183674,98
prototype_soft,frequency,0.626,0.8572653061224489,0.7244897959183674,98
prototype_soft,frequency,0.628,0.8575102040816327,0.7244897959183674,98
prototype_soft,frequency,0.63,0.8577551020408165,0.7244897959183674,98
prototype_soft,frequency,0.632,0.8579999999999999,0.7244897959183674,98
prototype_soft,frequency,0.634,0.8582448979591837,0.7244897959183674,98
prototype_soft,frequency,0.636,0.8584897959183675,0.7244897959183674,98
prototype_soft,frequency,0.638,0.858734693877551,0.7244897959183674,98
prototype_soft,frequency,0.64,0.8589795918367348,0.7244897959183674,98
prototype_soft,frequency,0.642,0.8592244897959186,0.7244897959183674,98
prototype_soft,frequency,0.644,0.859469387755102,0.7244897959183674,98
prototype_soft,frequency,0.646,0.8597142857142858,0.7244897959183674,98
prototype_soft,frequency,0.648,0.8599591836734695,0.7244897959183674,98
prototype_soft,frequency,0.65,0.860204081632653,0.7244897959183674,98
prototype_soft,frequency,0.652,0.8604489795918369,0.7244897959183674,98
prototype_soft,frequency,0.654,0.8606938775510206,0.7244897959183674,98
prototype_soft,frequency,0.656,0.860938775510204,0.7244897959183674,98
prototype_soft,frequency,0.658,0.861183673469388,0.7244897959183674,98
prototype_soft,frequency,0.66,0.8614285714285713,0.7244897959183674,98
prototype_soft,frequency,0.662,0.8616734693877551,0.7244897959183674,98
prototype_soft,frequency,0.664,0.8619183673469389,0.7244897959183674,98
prototype_soft,frequency,0.666,0.8621632653061223,0.7244897959183674,98
prototype_soft,frequency,0.668,0.8624081632653062,0.7244897959183674,98
prototype_soft,frequency,0.67,0.86265306122449,0.7244897959183674,98
prototype_soft,frequency,0.672,0.8628979591836734,0.7244897959183674,98
prototype_soft,frequency,0.674,0.8631428571428572,0.7244897959183674,98
prototype_soft,frequency,0.676,0.8633877551020409,0.7244897959183674,98
prototype_soft,frequency,0.678,0.8636326530612245,0.7244897959183674,98
prototype_soft,frequency,0.68,0.8638775510204081,0.7244897959183674,98
prototype_soft,frequency,0.682,0.864122448979592,0.7244897959183674,98
prototype_soft,frequency,0.684,0.8643673469387755,0.7244897959183674,98
prototype_soft,frequency,0.686,0.8646122448979592,0.7244897959183674,98
prototype_soft,frequency,0.6880000000000001,0.8648571428571429,0.7244897959183674,98
prototype_soft,frequency,0.6900000000000001,0.8651020408163266,0.7244897959183674,98
prototype_soft,frequency,0.6920000000000001,0.8653469387755103,0.7244897959183674,98
prototype_soft,frequency,0.6940000000000001,0.8655918367346939,0.7244897959183674,98
prototype_soft,frequency,0.6960000000000001,0.8658367346938775,0.7244897959183674,98
prototype_soft,frequency,0.6980000000000001,0.8660816326530613,0.7244897959183674,98
prototype_soft,frequency,0.7000000000000001,0.866326530612245,0.7244897959183674,98
prototype_soft,frequency,0.7020000000000001,0.8665714285714287,0.7244897959183674,98
prototype_soft,frequency,0.704,0.8668163265306121,0.7244897959183674,98
prototype_soft,frequency,0.706,0.8670612244897961,0.7244897959183674,98
prototype_soft,frequency,0.708,0.8673061224489794,0.7244897959183674,98
prototype_soft,frequency,0.71,0.8675510204081632,0.7244897959183674,98
prototype_soft,frequency,0.712,0.867795918367347,0.7244897959183674,98
prototype_soft,frequency,0.714,0.8680408163265304,0.7244897959183674,98
prototype_soft,frequency,0.716,0.8682857142857143,0.7244897959183674,98
prototype_soft,frequency,0.718,0.8685306122448981,0.7244897959183674,98
prototype_soft,frequency,0.72,0.8687755102040815,0.7244897959183674,98
prototype_soft,frequency,0.722,0.8690204081632653,0.7244897959183674,98
prototype_soft,frequency,0.724,0.8692653061224489,0.7244897959183674,98
prototype_soft,frequency,0.726,0.8695102040816325,0.7244897959183674,98
prototype_soft,frequency,0.728,0.8697551020408164,0.7244897959183674,98
prototype_soft,frequency,0.73,0.8699999999999999,0.7244897959183674,98
prototype_soft,frequency,0.732,0.8702448979591836,0.7244897959183674,98
prototype_soft,frequency,0.734,0.8704897959183674,0.7244897959183674,98
prototype_soft,frequency,0.736,0.8707346938775508,0.7244897959183674,98
prototype_soft,frequency,0.738,0.8709795918367347,0.7244897959183674,98
prototype_soft,frequency,0.74,0.8712244897959185,0.7244897959183674,98
prototype_soft,frequency,0.742,0.8714693877551019,0.7244897959183674,98
prototype_soft,frequency,0.744,0.8717142857142857,0.7244897959183674,98
prototype_soft,frequency,0.746,0.8719591836734695,0.7244897959183674,98
prototype_soft,frequency,0.748,0.872204081632653,0.7244897959183674,98
prototype_soft,frequency,0.75,0.9081632653061225,0.7244897959183674,98
prototype_soft,frequency,0.752,0.9084081632653063,0.7244897959183674,98
prototype_soft,frequency,0.754,0.9086530612244896,0.7244897959183674,98
prototype_soft,frequency,0.756,0.9088979591836734,0.7244897959183674,98
prototype_soft,frequency,0.758,0.9091428571428574,0.7244897959183674,98
prototype_soft,frequency,0.76,0.9093877551020407,0.7244897959183674,98
prototype_soft,frequency,0.762,0.9096326530612245,0.7244897959183674,98
prototype_soft,frequency,0.764,0.9098775510204083,0.7244897959183674,98
prototype_soft,frequency,0.766,0.9101224489795917,0.7244897959183674,98
prototype_soft,frequency,0.768,0.9103673469387756,0.7244897959183674,98
prototype_soft,frequency,0.77,0.9106122448979594,0.7244897959183674,98
prototype_soft,frequency,0.772,0.9108571428571427,0.7244897959183674,98
prototype_soft,frequency,0.774,0.9111020408163266,0.7244897959183674,98
prototype_soft,frequency,0.776,0.9113469387755104,0.7244897959183674,98
prototype_soft,frequency,0.778,0.9115918367346937,0.7244897959183674,98
prototype_soft,frequency,0.78,0.9118367346938777,0.7244897959183674,98
prototype_soft,frequency,0.782,0.9120816326530611,0.7244897959183674,98
prototype_soft,frequency,0.784,0.9123265306122448,0.7244897959183674,98
prototype_soft,frequency,0.786,0.9125714285714287,0.7244897959183674,98
prototype_soft,frequency,0.788,0.9128163265306122,0.7244897959183674,98
prototype_soft,frequency,0.79,0.9130612244897958,0.7244897959183674,98
prototype_soft,frequency,0.792,0.9133061224489798,0.7244897959183674,98
prototype_soft,frequency,0.794,0.9135510204081632,0.7244897959183674,98
prototype_soft,frequency,0.796,0.9137959183673469,0.7244897959183674,98
prototype_soft,frequency,0.798,0.9140408163265308,0.7244897959183674,98
prototype_soft,frequency,0.8,0.9142857142857143,0.7244897959183674,98
prototype_soft,frequency,0.802,0.914530612244898,0.7244897959183674,98
